query,gene_set,Bhattacharya_ID,blast_hit,evalue,ProteinNames,BiologicalProcess,GOs,CellularComponent,MolecularFunction,short_name
Pocillopora_acuta_HIv2___RNAseq.g4919.t1,calcium,,Q01484,1.12e-24,Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin),atrial cardiac muscle cell action potential [GO:0086014]; atrial cardiac muscle cell to AV node cell communication [GO:0086066]; atrial septum development [GO:0003283]; endocytosis [GO:0006897]; intracellular calcium ion homeostasis [GO:0006874]; membrane depolarization during SA node cell action potential [GO:0086046]; paranodal junction assembly [GO:0030913]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of gene expression [GO:0010628]; positive regulation of potassium ion import across plasma membrane [GO:1903288]; protein localization [GO:0008104]; protein localization to cell surface [GO:0034394]; protein localization to endoplasmic reticulum [GO:0070972]; protein localization to M-band [GO:0036309]; protein localization to organelle [GO:0033365]; protein localization to plasma membrane [GO:0072659]; protein localization to T-tubule [GO:0036371]; protein stabilization [GO:0050821]; protein transport [GO:0015031]; regulation of atrial cardiac muscle cell action potential [GO:0098910]; regulation of calcium ion transport [GO:0051924]; regulation of cardiac muscle cell contraction [GO:0086004]; regulation of cardiac muscle contraction [GO:0055117]; regulation of cardiac muscle contraction by calcium ion signaling [GO:0010882]; regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion [GO:0010881]; regulation of heart rate [GO:0002027]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of protein stability [GO:0031647]; regulation of release of sequestered calcium ion into cytosol [GO:0051279]; regulation of SA node cell action potential [GO:0098907]; regulation of ventricular cardiac muscle cell membrane repolarization [GO:0060307]; response to methylmercury [GO:0051597]; SA node cell action potential [GO:0086015]; SA node cell to atrial cardiac muscle cell communication [GO:0086070]; sarcoplasmic reticulum calcium ion transport [GO:0070296]; T-tubule organization [GO:0033292]; ventricular cardiac muscle cell action potential [GO:0086005],GO:0002027; GO:0003283; GO:0005200; GO:0005739; GO:0005764; GO:0005769; GO:0005829; GO:0005856; GO:0005886; GO:0006874; GO:0006897; GO:0008093; GO:0008104; GO:0010628; GO:0010881; GO:0010882; GO:0014704; GO:0015031; GO:0016323; GO:0016324; GO:0019899; GO:0019901; GO:0030018; GO:0030315; GO:0030507; GO:0030674; GO:0030913; GO:0031430; GO:0031647; GO:0031672; GO:0033292; GO:0033365; GO:0034394; GO:0036309; GO:0036371; GO:0042383; GO:0043005; GO:0043034; GO:0044325; GO:0045211; GO:0050821; GO:0051117; GO:0051279; GO:0051597; GO:0051924; GO:0051928; GO:0055037; GO:0055117; GO:0060307; GO:0070296; GO:0070972; GO:0072659; GO:0086004; GO:0086005; GO:0086014; GO:0086015; GO:0086046; GO:0086066; GO:0086070; GO:0086091; GO:0098907; GO:0098910; GO:0099103; GO:0099104; GO:0140031; GO:1903288,A band [GO:0031672]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; costamere [GO:0043034]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; early endosome [GO:0005769]; intercalated disc [GO:0014704]; lysosome [GO:0005764]; M band [GO:0031430]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; recycling endosome [GO:0055037]; sarcolemma [GO:0042383]; T-tubule [GO:0030315]; Z disc [GO:0030018],ATPase binding [GO:0051117]; channel activator activity [GO:0099103]; cytoskeletal anchor activity [GO:0008093]; enzyme binding [GO:0019899]; phosphorylation-dependent protein binding [GO:0140031]; potassium channel activator activity [GO:0099104]; protein kinase binding [GO:0019901]; protein-macromolecule adaptor activity [GO:0030674]; spectrin binding [GO:0030507]; structural constituent of cytoskeleton [GO:0005200]; transmembrane transporter binding [GO:0044325],Ankyrin-2
Pocillopora_acuta_HIv2___RNAseq.g4929.t1,"calcium, Golgi_calcium",,P57709,0,Calcium-transporting ATPase type 2C member 1 (ATPase 2C1) (EC 7.2.2.10) (ATP-dependent Ca(2+) pump PMR1) (Ca(2+)/Mn(2+)-ATPase 2C1) (Secretory pathway Ca(2+)-transporting ATPase type 1) (SPCA1),actin cytoskeleton organization [GO:0030036]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; epidermis development [GO:0008544]; Golgi calcium ion homeostasis [GO:0032468]; Golgi calcium ion transport [GO:0032472]; intracellular calcium ion homeostasis [GO:0006874]; intracellular manganese ion homeostasis [GO:0030026]; manganese ion transport [GO:0006828]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of Golgi to plasma membrane protein transport [GO:0042998]; trans-Golgi network membrane organization [GO:0098629],GO:0000139; GO:0005388; GO:0005509; GO:0005524; GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0006816; GO:0006828; GO:0006874; GO:0008544; GO:0016339; GO:0016887; GO:0030026; GO:0030036; GO:0030145; GO:0032468; GO:0032472; GO:0032580; GO:0033106; GO:0042998; GO:0043123; GO:0070588; GO:0098629; GO:0140613,cis-Golgi network membrane [GO:0033106]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; calcium ion binding [GO:0005509]; manganese ion binding [GO:0030145]; P-type calcium transporter activity [GO:0005388]; P-type manganese transporter activity [GO:0140613],Calcium-transporting ATPase type 2C member 1
Pocillopora_acuta_HIv2___RNAseq.g5055.t1,"TRP, calcium",,Q7Z020,4.59e-121,Transient receptor potential cation channel subfamily A member 1 (dTRPA1) (Ankyrin-like with transmembrane domains protein 1) (dANKTM1),calcium ion transport [GO:0006816]; cellular response to heat [GO:0034605]; cellular response to pulsatile fluid shear stress [GO:0097703]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; detection of chemical stimulus involved in sensory perception of pain [GO:0050968]; detection of hot stimulus involved in thermoception [GO:0120168]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; detection of temperature stimulus involved in thermoception [GO:0050960]; mechanosensory behavior [GO:0007638]; monoatomic cation transmembrane transport [GO:0098655]; monoatomic cation transport [GO:0006812]; negative phototaxis [GO:0046957]; neuronal signal transduction [GO:0023041]; phototransduction [GO:0007602]; positive regulation of calcium-mediated signaling [GO:0050850]; response to heat [GO:0009408]; response to light stimulus [GO:0009416]; temperature compensation of the circadian clock [GO:0010378]; thermosensory behavior [GO:0040040]; thermotaxis [GO:0043052],GO:0001580; GO:0005261; GO:0005262; GO:0005886; GO:0006812; GO:0006816; GO:0007602; GO:0007638; GO:0009408; GO:0009416; GO:0010378; GO:0015276; GO:0016020; GO:0023041; GO:0034605; GO:0034703; GO:0040040; GO:0043052; GO:0046957; GO:0050850; GO:0050960; GO:0050965; GO:0050968; GO:0097604; GO:0097703; GO:0098655; GO:0120168,cation channel complex [GO:0034703]; membrane [GO:0016020]; plasma membrane [GO:0005886],calcium channel activity [GO:0005262]; ligand-gated monoatomic ion channel activity [GO:0015276]; monoatomic cation channel activity [GO:0005261]; temperature-gated cation channel activity [GO:0097604],Transient receptor potential cation channel subfamily A member 1
Pocillopora_acuta_HIv2___RNAseq.g5075.t1,Mechanosensory,,A0A061ACU2,0,Piezo-type mechanosensitive ion channel component 1,cellular response to mechanical stimulus [GO:0071260]; detection of mechanical stimulus [GO:0050982]; flagellated sperm motility [GO:0030317]; monoatomic cation transmembrane transport [GO:0098655]; positive regulation of brood size [GO:0090727]; positive regulation of ovulation [GO:0060279]; regulation of membrane potential [GO:0042391]; response to mechanical stimulus [GO:0009612],GO:0005261; GO:0005886; GO:0008381; GO:0009612; GO:0030317; GO:0042391; GO:0050982; GO:0060279; GO:0071260; GO:0090727; GO:0098655,plasma membrane [GO:0005886],mechanosensitive monoatomic ion channel activity [GO:0008381]; monoatomic cation channel activity [GO:0005261],Piezo-type mechanosensitive ion channel component 1
Pocillopora_acuta_HIv2___RNAseq.g555.t1,calcium,,F1MMV1,6.33e-173,EF-hand domain-containing family member B (Cilia- and flagella-associated protein 21),calcium ion transport [GO:0006816]; flagellated sperm motility [GO:0030317]; regulation of calcineurin-NFAT signaling cascade [GO:0070884]; regulation of store-operated calcium entry [GO:2001256],GO:0005509; GO:0005879; GO:0006816; GO:0030317; GO:0036126; GO:0061891; GO:0070884; GO:0160111; GO:2001256,axonemal A tubule inner sheath [GO:0160111]; axonemal microtubule [GO:0005879]; sperm flagellum [GO:0036126],calcium ion binding [GO:0005509]; calcium ion sensor activity [GO:0061891],EF-hand domain-containing family member B
Pocillopora_acuta_HIv2___RNAseq.g5723.t1,"TRP, calcium",,Q9UBN4,1.67e-11,Short transient receptor potential channel 4 (TrpC4) (Trp-related protein 4) (hTrp-4) (hTrp4),calcium ion import [GO:0070509]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; gamma-aminobutyric acid secretion [GO:0014051]; oligodendrocyte differentiation [GO:0048709]; regulation of cytosolic calcium ion concentration [GO:0051480],GO:0005262; GO:0005886; GO:0005901; GO:0006816; GO:0008013; GO:0009986; GO:0014051; GO:0015279; GO:0016323; GO:0030863; GO:0034703; GO:0034704; GO:0045296; GO:0048709; GO:0051480; GO:0070509; GO:0070588; GO:0070679,basolateral plasma membrane [GO:0016323]; calcium channel complex [GO:0034704]; cation channel complex [GO:0034703]; caveola [GO:0005901]; cell surface [GO:0009986]; cortical cytoskeleton [GO:0030863]; plasma membrane [GO:0005886],"beta-catenin binding [GO:0008013]; cadherin binding [GO:0045296]; calcium channel activity [GO:0005262]; inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 4
Pocillopora_acuta_HIv2___RNAseq.g5754.t2,TRP,,O62852,3.98e-48,Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2),neuron apoptotic process [GO:0051402]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782]; regulation of cytosolic calcium ion concentration [GO:0051480],GO:0005262; GO:0005886; GO:0015279; GO:0034704; GO:0051402; GO:0051480; GO:0070679; GO:0070782; GO:0098793,calcium channel complex [GO:0034704]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"calcium channel activity [GO:0005262]; inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g5755.t1,TRP,,Q9QX29,2e-47,Short transient receptor potential channel 5 (TrpC5) (Capacitative calcium entry channel 2) (CCE2) (Transient receptor protein 5) (TRP-5) (mTRP5) (Trp-related protein 5),negative regulation of dendrite morphogenesis [GO:0050774]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782]; positive regulation of axon extension [GO:0045773]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of neuron differentiation [GO:0045666]; regulation of membrane hyperpolarization [GO:1902630],GO:0003779; GO:0005262; GO:0005886; GO:0007204; GO:0008284; GO:0030182; GO:0030276; GO:0030425; GO:0030426; GO:0034704; GO:0042805; GO:0043025; GO:0045666; GO:0045773; GO:0050774; GO:0051117; GO:0051402; GO:0070679; GO:0070782; GO:0098793; GO:1902630,calcium channel complex [GO:0034704]; dendrite [GO:0030425]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"actin binding [GO:0003779]; actinin binding [GO:0042805]; ATPase binding [GO:0051117]; calcium channel activity [GO:0005262]; clathrin binding [GO:0030276]; inositol 1,4,5 trisphosphate binding [GO:0070679]",Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g5757.t1,"TRP, calcium",,Q9MYW0,1.82e-45,Short transient receptor potential channel 6 (TrpC6),calcium ion transmembrane transport [GO:0070588]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; regulation of cytosolic calcium ion concentration [GO:0051480]; single fertilization [GO:0007338],GO:0005261; GO:0005737; GO:0005886; GO:0007204; GO:0007338; GO:0015279; GO:0034703; GO:0036057; GO:0042803; GO:0051480; GO:0051928; GO:0070588; GO:0070679,cation channel complex [GO:0034703]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; slit diaphragm [GO:0036057],"inositol 1,4,5 trisphosphate binding [GO:0070679]; monoatomic cation channel activity [GO:0005261]; protein homodimerization activity [GO:0042803]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 6
Pocillopora_acuta_HIv2___RNAseq.g5760.t1,TRP,,Q9MYV9,2.45e-58,Short transient receptor potential channel 5 (TrpC5),neuron apoptotic process [GO:0051402]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782],GO:0005262; GO:0005886; GO:0051402; GO:0070782,plasma membrane [GO:0005886],calcium channel activity [GO:0005262],Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g5775.t1,"TRP, calcium",,Q9MYW0,3.61e-112,Short transient receptor potential channel 6 (TrpC6),calcium ion transmembrane transport [GO:0070588]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; regulation of cytosolic calcium ion concentration [GO:0051480]; single fertilization [GO:0007338],GO:0005261; GO:0005737; GO:0005886; GO:0007204; GO:0007338; GO:0015279; GO:0034703; GO:0036057; GO:0042803; GO:0051480; GO:0051928; GO:0070588; GO:0070679,cation channel complex [GO:0034703]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; slit diaphragm [GO:0036057],"inositol 1,4,5 trisphosphate binding [GO:0070679]; monoatomic cation channel activity [GO:0005261]; protein homodimerization activity [GO:0042803]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 6
Pocillopora_acuta_HIv2___RNAseq.g5776.t1,"TRP, calcium, Bhattacharya2016",TRPC6,Q9MYW0,1.74e-117,Short transient receptor potential channel 6 (TrpC6),calcium ion transmembrane transport [GO:0070588]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; regulation of cytosolic calcium ion concentration [GO:0051480]; single fertilization [GO:0007338],GO:0005261; GO:0005737; GO:0005886; GO:0007204; GO:0007338; GO:0015279; GO:0034703; GO:0036057; GO:0042803; GO:0051480; GO:0051928; GO:0070588; GO:0070679,cation channel complex [GO:0034703]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; slit diaphragm [GO:0036057],"inositol 1,4,5 trisphosphate binding [GO:0070679]; monoatomic cation channel activity [GO:0005261]; protein homodimerization activity [GO:0042803]; store-operated calcium channel activity [GO:0015279]",TRPC6
Pocillopora_acuta_HIv2___RNAseq.g5777.t1,"TRP, calcium",,Q9MYW0,1.22e-91,Short transient receptor potential channel 6 (TrpC6),calcium ion transmembrane transport [GO:0070588]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; regulation of cytosolic calcium ion concentration [GO:0051480]; single fertilization [GO:0007338],GO:0005261; GO:0005737; GO:0005886; GO:0007204; GO:0007338; GO:0015279; GO:0034703; GO:0036057; GO:0042803; GO:0051480; GO:0051928; GO:0070588; GO:0070679,cation channel complex [GO:0034703]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; slit diaphragm [GO:0036057],"inositol 1,4,5 trisphosphate binding [GO:0070679]; monoatomic cation channel activity [GO:0005261]; protein homodimerization activity [GO:0042803]; store-operated calcium channel activity [GO:0015279]",Short transient receptor potential channel 6
Pocillopora_acuta_HIv2___RNAseq.g5778.t1,TRP,,Q9QX29,1.54e-91,Short transient receptor potential channel 5 (TrpC5) (Capacitative calcium entry channel 2) (CCE2) (Transient receptor protein 5) (TRP-5) (mTRP5) (Trp-related protein 5),negative regulation of dendrite morphogenesis [GO:0050774]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]; phosphatidylserine exposure on apoptotic cell surface [GO:0070782]; positive regulation of axon extension [GO:0045773]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of neuron differentiation [GO:0045666]; regulation of membrane hyperpolarization [GO:1902630],GO:0003779; GO:0005262; GO:0005886; GO:0007204; GO:0008284; GO:0030182; GO:0030276; GO:0030425; GO:0030426; GO:0034704; GO:0042805; GO:0043025; GO:0045666; GO:0045773; GO:0050774; GO:0051117; GO:0051402; GO:0070679; GO:0070782; GO:0098793; GO:1902630,calcium channel complex [GO:0034704]; dendrite [GO:0030425]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"actin binding [GO:0003779]; actinin binding [GO:0042805]; ATPase binding [GO:0051117]; calcium channel activity [GO:0005262]; clathrin binding [GO:0030276]; inositol 1,4,5 trisphosphate binding [GO:0070679]",Short transient receptor potential channel 5
Pocillopora_acuta_HIv2___RNAseq.g5937.t1,calcium,,O62714,1.57e-53,Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1),detection of calcium ion [GO:0005513]; G protein-coupled receptor signaling pathway [GO:0007186]; intracellular calcium ion homeostasis [GO:0006874]; regulation of calcium ion transport [GO:0051924],GO:0004930; GO:0005509; GO:0005513; GO:0005886; GO:0006874; GO:0007186; GO:0016597; GO:0042803; GO:0051924,plasma membrane [GO:0005886],amino acid binding [GO:0016597]; calcium ion binding [GO:0005509]; G protein-coupled receptor activity [GO:0004930]; protein homodimerization activity [GO:0042803],Extracellular calcium-sensing receptor
